RESERVA_TER_COD,RESERVA_LOCAL,RESERVA_DESTINO,RESERVA_DESCRICAO,RESERVA_POSICAO,VEICULO,RESERVA_TIPO_FACT,PED_COD_SERVICO,PED_NUM_VEICULOS,PED_NUM_BOMBEIROS,PED_KILOMETROS,PED_LOCAL,DURACAO_MINUTOS,ANO,MES,DIA_SEMANA,HORA_SAIDA_NUM,MINUTOS_SAIDA,TURNO
1,5,282,4,1,11,1,4119,1,2,10,327,40,2010,12,3,17,1060,1
1,5,1512,16,2,7,1,4119,1,1,710,1843,955,2010,12,3,18,1105,1
1,5,1512,16,2,2,1,4119,1,1,710,1843,955,2010,12,3,18,1105,1
1,5,1512,4,2,2,1,4119,1,1,710,1843,955,2010,12,3,18,1105,1
1,5,1512,16,1,7,1,4119,1,1,710,1843,955,2010,12,3,18,1105,1
1,5,20,4,1,1,1,4119,1,1,140,22,160,2010,12,3,20,1210,2
8,43,2105,10,2,29,1,4119,1,1,440,14,960,2010,12,3,17,1020,1
1,5,62,4,2,29,1,4119,1,1,130,2501,170,2010,12,4,10,600,3
1,5,10,4,1,7,1,4119,1,1,320,29,360,2010,12,4,10,600,3
1,5,717,4,1,2,1,4119,1,1,330,73,235,2010,12,4,15,925,1
24,144,379,4,1,16,2,4119,1,2,17,579,65,2010,12,4,16,1000,1
1,5,277,38,1,1,1,4119,1,1,60,317,95,2010,12,4,20,1205,2
1,59,717,4,1,7,1,4119,1,1,320,73,330,2010,12,5,2,150,4
23,293,962,4,1,10,8,4119,1,1,450,2734,640,2010,12,5,9,590,3
1,59,2106,4,2,29,1,4119,1,1,180,482,1260,2010,12,5,21,1290,2
1,5,218,4,1,2,1,4119,1,1,320,1543,340,2010,12,6,11,715,3
1,5,23,38,1,2,1,4119,1,1,40,26,55,2010,12,6,19,1155,2
1,5,1,4,1,11,1,4119,1,1,150,1,160,2010,12,6,21,1275,2
1,5,717,38,1,1,1,4119,1,1,320,345,660,2010,12,0,6,390,4
1,5,218,4,1,2,1,4119,1,1,320,345,330,2010,12,0,7,420,3
1,5,2107,4,1,7,1,4119,1,1,220,2735,475,2010,12,0,7,435,3
1,5,1498,4,1,11,2,4119,1,1,325,656,490,2010,12,0,11,660,3
1,156,218,4,1,2,1,4119,1,1,320,29,410,2010,12,0,14,840,1
3,144,2061,38,4,29,2,4119,1,1,140,22,255,2010,12,0,15,900,1
1,142,1036,38,1,2,1,4119,1,2,10,735,40,2010,12,1,0,40,4
1,142,1,38,1,2,1,4119,1,2,150,1,140,2010,12,1,1,80,4
1,142,1638,38,1,2,1,4119,1,1,430,2032,375,2010,12,1,9,540,3
1,142,168,38,1,4,1,4119,1,1,140,180,145,2010,12,1,13,790,1
1,156,1498,38,1,11,1,4119,1,1,325,29,480,2010,12,1,12,720,3
1,156,1498,4,1,1,1,4119,1,1,325,29,495,2010,12,1,12,720,3
1,142,10,38,2,7,1,4119,1,1,320,29,415,2010,12,1,13,785,1
3,5,302,38,4,29,4,4119,1,1,20,2663,70,2010,12,1,14,850,1
33,201,2063,4,1,18,3,4103,1,2,35,1194,46,2010,12,1,15,934,1
33,219,1051,4,1,4,3,4119,1,1,35,1194,50,2010,12,1,17,1020,1
1,142,23,38,1,18,1,4119,1,2,33,26,75,2010,12,1,17,1030,1
1,142,280,38,1,2,1,4119,1,2,140,426,170,2010,12,1,17,1030,1
3,144,2108,38,1,29,3,4119,1,2,20,2736,105,2010,12,2,8,510,3
1,5,297,4,1,7,1,4119,1,1,320,345,380,2010,12,2,9,550,3
1,5,1,4,1,1,1,4119,1,1,160,1,190,2010,12,2,11,695,3
1,5,246,4,1,2,1,4119,1,1,30,271,85,2010,12,2,14,865,1
3,144,2061,38,4,29,4,4119,1,1,140,22,255,2010,12,2,15,900,1
1,5,314,38,1,11,1,4119,1,1,60,104,90,2010,12,2,16,960,1
1,5,86,4,1,1,1,4119,1,1,160,377,170,2010,12,2,18,1085,1
1,5,10,38,1,7,1,4119,1,1,320,345,1185,2010,12,2,19,1185,2
1,5,717,4,1,32,1,4119,1,1,330,345,1170,2010,12,2,22,1350,2
1,5,1003,4,1,1,1,4119,1,1,85,1202,105,2010,12,3,1,65,4
1,5,2057,38,1,7,1,4119,1,1,320,29,345,2010,12,3,10,615,3
1,5,2109,38,1,1,1,4119,1,1,80,2737,110,2010,12,3,14,880,1
1,5,2064,4,1,4,1,4119,1,2,20,2703,80,2010,12,3,15,920,1
1,5,1667,4,1,4,1,4119,1,1,90,268,125,2010,12,3,16,1000,1
1,5,10,4,1,32,1,4119,1,1,330,345,295,2010,12,3,17,1060,1
1,5,2110,11,3,1,1,4119,1,2,10,2326,44,2010,12,3,22,1351,2
1,5,320,11,1,1,1,4119,1,1,20,2738,1380,2010,12,3,23,1395,2
1,5,297,4,2,29,1,4119,1,1,320,345,315,2010,12,4,0,25,4
1,5,826,14,1,7,1,4119,1,1,660,2739,475,2010,12,4,5,345,4
1,5,1255,4,1,1,1,4119,1,1,90,2740,175,2010,12,4,13,785,1
1,5,354,4,2,11,1,4119,1,1,90,278,135,2010,12,4,13,785,1
1,5,213,4,1,2,1,4119,1,1,15,227,20,2010,12,4,13,815,1
1,5,159,38,1,2,1,4119,1,1,110,209,230,2010,12,4,13,835,1
1,5,207,4,1,1,1,4119,1,2,170,2741,165,2011,1,5,9,580,3
1,5,2111,4,1,7,1,4119,1,1,320,2742,250,2011,1,5,19,1160,2
1,5,2112,4,1,32,1,4119,1,1,320,2743,1185,2011,1,5,19,1185,2
1,5,5,11,1,29,1,4119,1,1,320,73,270,2011,1,6,8,525,3
1,5,2113,4,1,2,1,4119,1,1,180,2744,270,2011,1,6,9,560,3
1,5,10,4,2,29,1,4119,1,1,320,29,415,2011,1,6,13,800,1
1,5,223,4,1,1,1,4119,1,1,180,482,165,2011,1,6,17,1025,1
1,5,1,38,1,11,1,4119,1,2,140,1,154,2011,1,6,17,1076,1
1,5,216,4,1,11,1,4119,1,1,60,322,85,2011,1,6,20,1235,2
1,5,2114,4,1,11,1,4119,1,1,120,2745,105,2011,1,6,22,1320,2
1,5,2115,4,1,7,1,4119,1,1,660,2746,1060,2011,1,6,22,1360,2
3,5,715,4,1,31,4,4119,1,1,380,2747,700,2011,1,0,6,360,4
1,5,1501,4,1,11,1,4119,1,1,220,2613,480,2011,1,0,7,420,3
1,5,2102,4,1,32,1,4119,1,1,320,2730,260,2011,1,0,11,670,3
3,5,2061,38,4,29,4,4119,1,1,140,2619,285,2011,1,0,15,900,1
1,5,2116,4,1,29,1,4119,1,1,40,371,1380,2011,1,0,23,1380,2
1,5,86,4,1,1,1,4119,1,1,150,91,155,2011,1,1,0,55,4
3,259,10,38,1,2,4,4119,1,1,320,29,530,2011,1,1,6,390,4
3,5,10,38,1,31,4,4119,1,1,320,345,500,2011,1,1,8,530,3
52,5,1806,38,1,18,3,4105,1,2,40,26,48,2011,1,1,9,569,3
1,5,1498,4,1,1,2,4119,1,1,325,656,475,2011,1,1,12,725,3
1,5,1910,4,1,11,1,4119,1,1,90,2748,105,2011,1,1,15,930,1
1,5,2117,4,1,11,1,4119,1,1,85,2749,145,2011,1,1,13,785,1
1,5,2118,4,1,2,1,4119,1,2,10,1419,75,2011,1,1,15,935,1
1,5,2110,11,1,1,1,4119,1,1,10,2750,30,2011,1,1,23,1390,2
1,142,215,4,1,1,1,4119,1,1,110,167,1300,2011,1,1,23,1425,2
1,5,2027,4,1,32,1,4119,1,1,320,626,445,2011,1,2,6,390,4
1,5,572,4,1,10,1,4119,1,1,325,301,390,2011,1,2,7,450,3
3,5,2082,38,1,2,3,4119,1,1,70,93,185,2011,1,2,8,480,3
3,5,2082,38,1,4,2,4119,1,1,20,1666,150,2011,1,2,8,480,3
3,5,2066,11,4,29,4,4119,1,1,20,2751,90,2011,1,2,11,660,3
1,142,215,4,1,1,1,4119,1,1,120,167,230,2011,1,2,11,715,3
35,206,2061,38,4,29,2,4119,1,1,140,2327,290,2011,1,2,13,790,1
1,142,1,38,1,11,1,4119,1,1,160,1,240,2011,1,2,14,840,1
3,5,2061,38,4,29,2,4119,1,1,140,22,230,2011,1,2,15,900,1
1,142,97,38,1,1,1,4119,1,1,30,103,100,2011,1,2,20,1205,2
3,5,715,38,2,1,4,4119,1,1,320,797,540,2011,1,3,6,390,4
3,142,212,38,1,2,4,4119,1,1,320,324,480,2011,1,3,7,420,3
28,10,2119,4,1,7,3,4119,1,2,700,2752,480,2011,1,3,8,510,3
1,5,434,38,1,11,1,4119,1,1,150,1,180,2011,1,3,13,780,1
1,5,1276,38,1,10,1,4119,1,1,590,928,365,2011,1,3,13,835,1
1,5,1,4,1,11,1,4119,1,1,150,1,155,2011,1,3,18,1135,1
1,5,689,38,1,1,1,4119,1,1,50,791,85,2011,1,3,20,1245,2
1,5,141,4,2,29,1,4119,1,1,110,156,1350,2011,1,3,23,1380,2
1,5,10,4,1,10,1,4119,1,1,320,29,275,2011,1,4,0,35,4
3,5,10,38,1,7,4,4119,1,1,320,29,405,2011,1,4,7,420,3
1,5,197,4,1,2,1,4119,1,1,180,208,330,2011,1,4,7,450,3
3,9,2082,4,4,29,3,4119,1,1,80,26,285,2011,1,4,9,585,3
3,5,2066,11,4,29,2,4119,1,1,20,451,120,2011,1,4,11,660,3
1,5,10,38,1,11,1,4119,1,1,325,301,420,2011,1,4,12,720,3
3,5,2120,11,1,1,4,4119,1,1,90,2753,140,2011,1,4,13,780,1
3,5,2061,38,4,29,4,4119,1,1,140,2516,240,2011,1,4,15,900,1
1,5,158,2,1,1,1,4119,1,1,80,175,140,2011,1,4,15,940,1
3,5,2061,38,4,29,4,4119,1,1,140,2327,195,2011,1,5,10,645,3
1,5,840,4,1,1,1,4119,1,1,20,952,60,2011,1,5,15,920,1
1,5,1403,4,1,1,1,4119,1,1,140,1659,185,2011,1,5,16,1000,1
1,5,62,4,1,1,1,4119,1,1,120,65,95,2011,1,5,21,1275,2
1,5,148,4,1,1,1,4119,1,1,10,163,45,2011,1,5,20,1205,2
1,5,10,4,1,2,1,4119,1,1,320,29,360,2011,1,6,11,705,3
33,144,1860,38,1,1,3,4119,1,2,30,1194,50,2011,1,6,13,830,1
1,5,717,4,1,7,1,4119,1,1,320,73,345,2011,1,6,17,1045,1
1,5,253,45,1,2,1,4119,1,1,60,280,65,2011,1,6,20,1255,2
1,5,10,4,1,2,1,4119,1,1,320,29,1055,2011,1,6,22,1355,2
3,5,633,38,1,1,4,4119,1,1,320,797,495,2011,1,0,7,420,3
1,5,1501,4,1,11,1,4119,1,1,210,13,470,2011,1,0,7,450,3
3,5,2066,11,4,29,4,4119,1,1,20,451,60,2011,1,0,11,660,3
3,5,2121,38,1,2,4,4119,1,1,320,29,450,2011,1,0,12,720,3
3,5,1668,4,1,4,4,4119,1,1,20,2027,110,2011,1,0,13,780,1
3,5,2061,38,4,29,4,4119,1,1,140,22,230,2011,1,0,15,900,1
1,5,302,4,1,4,1,4119,1,2,20,630,95,2011,1,0,15,905,1
1,5,182,4,1,1,1,4119,1,1,200,76,225,2011,1,0,17,1020,1
1,5,10,4,1,7,1,4119,1,1,320,29,265,2011,1,0,19,1145,2
1,5,717,38,2,29,1,4119,1,1,320,345,1060,2011,1,0,20,1235,2
24,5,715,4,1,2,3,4119,1,1,320,29,525,2011,1,1,7,420,3
67,5,2066,38,4,29,3,4119,1,1,40,821,135,2011,1,1,8,480,3
3,5,2066,38,1,3,2,4119,1,1,20,2027,165,2011,1,1,9,540,3
1,5,101,38,1,3,1,4119,1,1,190,107,180,2011,1,1,13,810,1
1,5,571,38,1,2,1,4119,1,1,320,2754,285,2011,1,2,7,420,3
1,5,717,38,1,1,1,4119,1,1,5,73,25,2011,1,2,9,575,3
1,5,261,38,1,1,1,4119,1,2,150,2755,195,2011,1,2,10,625,3
1,5,216,38,1,1,1,4119,1,2,150,2755,195,2011,1,2,10,625,3
3,5,2066,11,4,29,2,4119,1,1,20,2646,90,2011,1,2,11,660,3
1,5,457,4,1,3,1,4119,1,1,140,1201,170,2011,1,2,13,780,1
3,144,2066,11,2,4,2,4119,1,1,20,1666,162,2011,1,2,13,813,1
3,5,2061,38,4,29,2,4119,1,1,140,22,240,2011,1,2,15,900,1
1,5,972,4,2,29,1,4119,1,1,170,325,129,2011,1,3,0,1,4
1,5,717,4,1,2,1,4119,1,1,320,14,270,2011,1,3,7,420,3
3,5,212,38,1,11,4,4119,1,1,320,659,400,2011,1,3,7,450,3
1,5,572,4,1,1,1,4119,1,1,330,29,400,2011,1,3,12,720,3
1,5,121,4,1,3,1,4119,1,1,100,115,115,2011,1,3,13,820,1
1,5,168,38,1,3,1,4119,1,1,130,180,125,2011,1,3,20,1225,2
1,5,856,4,1,3,1,4119,1,1,120,971,1325,2011,1,3,23,1410,2
3,5,715,4,2,1,4,4119,1,1,380,73,630,2011,1,4,6,360,4
3,5,2066,11,4,29,4,4119,1,1,20,451,90,2011,1,4,11,660,3
3,5,796,38,1,3,4,4119,1,1,20,256,50,2011,1,4,14,880,1
3,5,2061,38,4,29,4,4119,1,1,140,22,260,2011,1,4,15,900,1
1,5,10,38,1,7,1,4119,1,1,320,29,245,2011,1,4,18,1090,1
1,5,157,4,1,7,1,4119,1,1,325,345,1210,2011,1,4,22,1355,2
1,5,717,4,1,2,1,4119,1,1,320,345,300,2011,1,5,13,780,1
1,5,2122,4,1,1,1,4119,1,2,160,2756,140,2011,1,5,13,830,1
1,5,297,4,1,7,1,4119,1,1,320,345,1090,2011,1,5,18,1090,1
1,5,21,4,2,29,1,4119,1,1,320,14,1135,2011,1,5,19,1185,2
1,154,717,4,1,11,1,4123,1,1,320,73,385,2011,1,6,10,615,3
1,154,717,4,1,1,1,4123,1,1,320,73,340,2011,1,6,12,720,3
1,154,237,4,1,11,1,4119,1,1,50,1669,250,2011,1,6,16,1010,1
1,154,2123,4,1,11,1,4119,1,1,50,1669,250,2011,1,6,16,1010,1
1,154,237,4,1,11,1,4119,1,1,50,1669,250,2011,1,6,16,1010,1
1,256,237,4,1,11,1,4119,1,1,50,1669,250,2011,1,6,16,1010,1
1,154,237,4,1,11,1,4119,1,1,50,1669,250,2011,1,6,16,1010,1
1,154,2123,16,1,11,1,4119,1,1,50,1669,250,2011,1,6,16,1010,1
1,5,21,4,1,7,1,4119,1,1,320,14,220,2011,1,0,2,125,4
3,5,1668,4,1,1,4,4119,1,2,10,1666,95,2011,1,0,8,510,3
1,5,59,4,1,4,1,4119,1,1,160,377,165,2011,1,0,13,795,1
3,5,2061,11,4,29,4,4119,1,1,140,2327,240,2011,1,0,13,780,1
3,5,2061,38,4,29,2,4119,1,1,140,2327,255,2011,1,0,15,900,1
1,5,2064,4,1,3,1,4119,1,2,10,1503,60,2011,1,0,15,900,1
1,5,237,4,1,11,1,4119,1,1,10,2757,70,2011,1,0,15,920,1
1,5,2112,4,1,7,1,4119,1,1,5,2743,30,2011,1,0,23,1400,2
3,5,633,4,2,2,4,4119,1,1,320,797,595,2011,1,1,6,360,4
1,5,2124,4,2,11,1,4119,1,1,320,2758,405,2011,1,1,7,450,3
1,5,2124,4,2,11,1,4119,1,1,320,2758,405,2011,1,1,7,450,3
3,5,2066,4,1,4,4,4119,1,1,20,2443,155,2011,1,1,8,495,3
1,5,1498,4,1,10,1,4119,1,1,325,2676,430,2011,1,1,12,720,3
1,5,2088,38,2,3,1,4119,1,1,320,2759,450,2011,1,1,12,720,3
1,5,492,4,1,7,1,4119,1,1,320,29,375,2011,1,1,13,795,1
67,154,1668,38,4,29,3,4119,1,1,40,821,245,2011,1,1,13,800,1
1,5,246,4,1,11,1,4119,1,1,40,271,70,2011,1,1,15,910,1
1,5,62,4,2,29,1,4119,1,1,120,65,155,2011,1,1,17,1060,1
1,5,404,4,1,2,1,4119,1,1,110,487,125,2011,1,1,20,1200,2
1,5,2112,4,1,10,1,4119,1,1,320,345,1130,2011,1,1,22,1340,2
1,5,473,4,1,30,1,4119,1,1,450,2760,535,2011,1,2,0,5,4
1,5,717,4,1,7,1,4119,1,1,320,29,495,2011,1,2,6,360,4
3,5,715,38,2,2,4,4119,1,1,320,29,420,2011,1,2,6,390,4
3,5,2066,38,1,4,4,4119,1,1,20,2178,95,2011,1,2,8,520,3
1,5,12,4,1,10,1,4119,1,1,200,655,350,2011,1,2,9,595,3
3,5,2066,11,4,29,2,4119,1,1,20,2178,90,2011,1,2,11,660,3
1,5,717,4,2,11,1,4119,1,1,320,345,390,2011,1,2,13,780,1
1,5,717,11,2,11,1,4119,1,1,320,345,390,2011,1,2,13,780,1
1,5,717,4,2,11,1,4119,1,1,320,345,390,2011,1,2,13,780,1
3,5,2061,38,4,29,4,4119,1,1,140,2516,255,2011,1,2,15,900,1
1,5,2125,4,1,1,1,4119,1,2,140,2516,170,2011,1,2,17,1075,1
1,5,2126,4,2,29,1,4119,1,1,100,963,1345,2011,1,2,22,1355,2
3,209,715,38,2,1,1,4119,1,1,320,2578,330,2011,1,3,6,390,4
3,5,237,38,1,4,4,4119,1,2,80,520,285,2011,1,3,8,480,3
1,5,556,4,1,2,1,4123,1,1,420,2761,270,2011,1,3,9,570,3
3,5,2066,38,1,11,4,4119,1,1,20,2080,145,2011,1,3,9,575,3
33,219,2127,4,4,29,3,4119,1,1,70,451,195,2011,1,3,9,585,3
1,5,689,45,3,1,1,4119,1,1,55,2762,90,2011,1,3,14,880,1
1,5,859,4,1,11,1,4119,1,1,120,148,190,2011,1,3,17,1020,1
3,294,715,38,2,1,4,4119,1,1,380,127,475,2011,1,4,6,360,4
1,5,717,4,1,2,1,4119,1,1,320,14,420,2011,1,4,8,480,3
1,5,12,4,1,11,1,4119,1,1,210,13,375,2011,1,4,10,630,3
3,5,2066,11,4,29,4,4119,1,1,20,2751,100,2011,1,4,10,650,3
1,142,105,4,1,4,1,4119,1,1,130,113,140,2011,1,4,14,840,1
3,5,2061,38,4,29,2,4119,1,1,140,2327,270,2011,1,4,15,900,1
1,142,717,38,1,2,1,4119,1,1,320,14,375,2011,1,4,17,1035,1
1,142,52,38,1,11,1,4119,1,2,20,544,35,2011,1,4,18,1085,1
1,142,141,38,1,11,1,4119,1,1,100,156,1340,2011,1,4,22,1350,2
1,5,257,38,2,29,1,4119,1,1,70,287,65,2011,1,5,2,140,4
1,5,297,4,2,29,1,4119,1,1,320,345,1150,2011,1,5,20,1235,2
1,5,2128,4,1,1,1,4119,1,2,165,2557,195,2011,1,6,14,855,1
1,5,297,4,1,10,1,4119,1,1,330,345,315,2011,1,6,14,855,1
1,5,52,49,1,4,1,4119,1,1,10,451,40,2011,1,6,23,1380,2
3,142,2033,38,2,11,1,4119,1,1,390,2578,480,2011,1,0,5,330,4
3,142,715,38,2,2,4,4119,1,1,380,2578,510,2011,1,0,6,360,4
1,142,715,38,1,10,1,4119,1,1,320,2578,360,2011,1,0,7,420,3
3,5,1668,38,4,4,4,4119,1,1,80,520,90,2011,1,0,8,480,3
3,5,2066,11,4,29,4,4119,1,1,20,2624,75,2011,1,0,11,660,3
1,5,717,38,2,4,1,4119,1,1,320,73,440,2011,1,0,12,730,3
3,5,2061,38,4,29,4,4119,1,1,140,22,255,2011,1,0,15,905,1
1,5,284,33,1,11,1,4119,1,1,170,330,175,2011,1,0,15,905,1
1,5,93,4,1,2,1,4119,1,1,110,96,105,2011,1,0,15,945,1
1,5,717,38,1,1,1,4119,1,1,320,73,1080,2011,1,0,21,1260,2
3,142,717,4,2,11,4,4119,1,1,350,14,435,2011,1,1,6,360,4
1,5,2129,8,1,2,1,4119,1,1,320,2648,380,2011,1,1,13,780,1
1,142,717,38,1,1,1,4119,1,1,320,73,365,2011,1,1,17,1060,1
1,5,40,4,1,1,1,4119,1,1,50,42,65,2011,1,2,0,55,4
3,5,715,38,2,11,4,4119,1,1,380,797,600,2011,1,2,6,360,4
3,5,2130,38,2,29,4,4119,1,1,20,2763,180,2011,1,2,8,480,3
3,5,2066,11,4,29,4,4119,1,1,20,451,105,2011,1,2,11,660,3
1,5,20,38,1,1,1,4119,1,1,140,22,160,2011,1,2,13,830,1
1,5,1,4,1,2,1,4119,1,1,150,1,165,2011,1,2,13,835,1
3,5,2061,38,4,29,4,4119,1,1,140,22,285,2011,1,2,14,840,1
1,5,21,38,1,2,1,4119,1,1,320,14,360,2011,1,3,10,600,3
1,5,875,4,1,11,1,4119,1,1,180,991,180,2011,1,3,10,620,3
1,5,1479,4,1,11,1,4119,1,1,80,1948,115,2011,1,3,13,825,1
1,5,1,4,1,1,1,4119,1,1,160,1,174,2011,1,3,13,826,1
1,5,1,38,1,4,1,4119,1,1,160,2764,200,2011,1,3,14,850,1
1,5,1,4,1,1,1,4119,1,1,150,1,180,2011,1,3,17,1070,1
1,5,21,4,1,7,1,4119,1,1,320,14,1125,2011,1,3,20,1215,2
1,5,21,4,1,2,1,4119,1,1,320,14,1030,2011,1,3,20,1220,2
1,5,404,4,1,1,1,4119,1,2,100,487,1270,2011,1,3,22,1320,2
1,5,21,4,1,7,1,4119,1,1,320,345,420,2011,1,4,7,420,3
1,142,2131,4,2,11,1,4119,1,1,440,252,400,2011,1,4,7,450,3
3,5,2027,38,1,1,4,4119,1,1,320,2765,450,2011,1,4,7,450,3
1,5,10,4,1,2,1,4119,1,1,320,859,380,2011,1,4,8,480,3
1,5,717,4,1,10,1,4123,1,1,320,73,470,2011,1,4,10,640,3
3,5,2066,11,4,29,2,4119,1,1,20,2624,120,2011,1,4,11,660,3
1,5,333,4,1,3,1,4119,1,1,40,399,100,2011,1,4,14,890,1
3,5,2061,38,4,29,2,4119,1,1,140,22,230,2011,1,4,15,900,1
1,5,717,4,1,2,1,4123,1,1,320,73,1095,2011,1,4,21,1275,2
1,5,10,4,1,7,1,4119,1,1,320,29,300,2011,1,5,9,570,3
1,5,10,4,1,7,1,4119,1,1,320,29,1125,2011,1,5,19,1170,2
1,5,10,11,1,2,1,4119,1,1,320,29,1145,2011,1,5,20,1205,2
1,5,148,11,1,1,1,4119,1,2,20,163,45,2011,1,5,22,1350,2
1,5,297,4,1,14,1,4119,1,1,320,345,370,2011,1,6,11,660,3
1,5,215,4,1,2,1,4119,1,1,110,167,175,2011,1,6,14,875,1
3,5,2063,38,1,2,4,4119,1,1,20,1603,60,2011,1,6,17,1050,1
1,5,1668,143,1,29,1,4119,1,1,320,29,1045,2011,1,6,17,1075,1
1,5,10,4,1,7,1,4119,1,1,320,29,245,2011,1,6,18,1120,1
3,5,21,11,4,1,4,4119,1,1,330,29,600,2011,1,0,6,390,4
1,5,197,4,1,11,1,4119,1,1,160,208,305,2011,1,0,8,480,3
3,5,1668,4,4,29,4,4119,1,1,20,770,150,2011,1,0,8,510,3
3,43,167,4,1,2,4,4119,1,1,380,14,355,2011,1,0,11,695,3
1,5,717,4,2,7,2,4119,1,1,320,14,320,2011,1,0,11,700,3
3,5,717,38,1,10,4,4119,1,1,320,14,390,2011,1,0,12,720,3
1,5,1,4,1,11,1,4119,1,1,150,1,165,2011,1,0,13,825,1
3,5,2061,38,4,29,4,4119,1,1,140,2516,240,2011,1,0,15,900,1
1,5,2132,4,1,1,1,4119,1,1,60,2766,1360,2011,1,0,22,1360,2
1,5,1368,4,1,1,1,4119,1,1,140,1612,130,2011,2,1,0,30,4
3,5,197,38,1,1,4,4119,1,1,180,208,300,2011,2,1,8,510,3
1,5,2133,4,1,2,1,4119,1,1,160,208,185,2011,2,1,8,525,3
19,5,2134,38,1,7,3,4123,1,2,1900,2767,270,2011,2,1,11,690,3
3,142,717,38,1,10,4,4119,1,1,320,73,430,2011,2,1,9,560,3
1,5,891,4,1,2,1,4119,1,1,320,2768,440,2011,2,1,12,720,3
1,5,717,4,1,16,1,4123,1,1,320,73,430,2011,2,1,12,770,3
1,5,2135,4,1,1,1,4119,1,1,180,2769,160,2011,2,1,14,860,1
1,5,5,4,1,11,1,4119,1,1,320,1543,1030,2011,2,1,19,1170,2
3,5,715,38,2,2,2,4119,1,1,320,127,500,2011,2,2,6,390,4
3,70,1806,38,4,11,3,4119,1,1,60,23,195,2011,2,2,8,510,3
1,5,944,4,1,1,1,4119,1,1,320,29,360,2011,2,2,9,540,3
1,5,2136,11,4,29,4,4119,1,1,20,2751,120,2011,2,2,11,660,3
3,259,2061,38,4,29,4,4119,1,1,140,2327,360,2011,2,2,13,780,1
35,206,2061,38,4,29,2,4119,1,1,140,2327,360,2011,2,2,13,780,1
1,5,46,11,1,11,1,4119,1,1,80,36,95,2011,2,2,14,885,1
1,5,242,38,1,11,1,4119,1,1,100,268,150,2011,2,2,19,1170,2
1,5,1156,38,1,1,1,4119,1,2,10,2770,50,2011,2,2,20,1230,2
1,5,404,38,1,11,1,4119,1,1,90,487,1315,2011,2,2,23,1425,2
1,5,2124,11,1,11,1,4119,1,1,325,2758,360,2011,2,3,8,480,3
3,5,1668,38,1,2,4,4119,1,1,20,2624,30,2011,2,3,8,510,3
3,5,302,38,1,1,3,4119,1,2,40,2771,80,2011,2,3,8,510,3
1,290,297,4,1,2,1,4119,1,1,320,345,390,2011,2,3,9,550,3
1,5,125,4,1,3,1,4119,1,1,60,141,105,2011,2,3,10,605,3
1,5,1498,38,1,1,1,4119,1,1,325,2676,450,2011,2,3,12,720,3
1,5,1885,38,1,3,1,4119,1,1,160,2392,260,2011,2,3,13,820,1
1,5,52,38,1,3,1,4119,1,2,15,155,75,2011,2,3,18,1115,1
1,5,1051,4,1,1,1,4119,1,2,35,1194,70,2011,2,3,20,1220,2
1,5,157,4,1,10,1,4119,1,1,325,345,1160,2011,2,3,21,1260,2
1,5,1498,38,1,10,1,4119,1,1,325,302,450,2011,2,4,8,510,3
3,5,2136,11,4,29,4,4119,1,2,20,451,105,2011,2,4,11,660,3
1,144,59,38,1,11,1,4119,1,1,160,91,160,2011,2,4,13,810,1
1,144,20,38,1,4,1,4119,1,2,140,22,150,2011,2,4,14,860,1
3,259,2061,38,4,29,4,4119,1,1,140,2516,240,2011,2,4,15,900,1
1,144,336,4,1,3,1,4119,1,1,60,401,120,2011,2,4,15,930,1
1,144,21,38,1,7,1,4119,1,1,320,345,290,2011,2,4,16,970,1
1,5,1946,4,1,11,1,4119,1,1,60,141,120,2011,2,5,11,700,3
1,5,895,38,2,29,3,4119,1,2,150,1215,150,2011,2,5,14,840,1
1,5,715,11,1,2,1,4119,1,1,320,14,360,2011,2,5,14,840,1
1,5,336,4,2,7,1,4119,1,1,320,2772,1088,2011,2,5,18,1118,1
1,5,218,45,1,7,1,4119,1,1,320,2772,1088,2011,2,5,18,1118,1
1,5,59,4,1,1,1,4119,1,2,140,377,1300,2011,2,5,23,1380,2
1,5,717,38,1,2,1,4119,1,1,320,927,300,2011,2,6,16,990,1
1,5,1,4,1,3,2,4119,1,1,145,1,150,2011,2,6,19,1170,2
1,144,218,45,1,1,1,4119,1,1,320,73,440,2011,2,0,6,390,4
1,144,21,38,1,11,1,4119,1,1,320,73,390,2011,2,0,7,420,3
1,5,2137,4,1,7,1,4119,1,1,325,2676,435,2011,2,0,10,625,3
1,144,1998,11,4,29,4,4119,1,1,20,2393,45,2011,2,0,11,660,3
1,144,876,38,1,2,1,4119,1,1,330,2676,450,2011,2,0,11,660,3
1,5,10,4,1,3,1,4119,1,1,50,791,80,2011,2,0,13,810,1
1,5,668,4,1,10,1,4119,1,1,700,233,405,2011,2,0,13,825,1
1,5,1011,38,1,4,1,4119,1,1,35,614,60,2011,2,0,14,880,1
3,259,2061,38,4,29,4,4119,1,1,140,22,240,2011,2,0,15,900,1
1,5,70,11,1,11,1,4119,1,1,85,82,100,2011,2,0,21,1260,2
1,142,1,38,1,11,1,4119,1,1,145,1,160,2011,2,1,1,105,4
1,5,197,4,1,1,1,4119,1,1,160,208,380,2011,2,1,7,450,3
1,5,2138,4,1,2,1,4119,1,1,320,2490,525,2011,2,1,12,720,3
